cid,text,time,author,channel,votes,photo,heart
Ugwve0PnfOs5vf98fEN4AaABAg,"Everyone: talking abt albedo and eula
Me: surprised bennett didn't get smacked by albedo ice power in trailer",1 maand geleden,khairul imran,UCy0Kl9HAeokB_FOLllWYxlQ,0,https://yt3.ggpht.com/Inh1fjuh6oVeh4eYeVbjU6heO-p9YrTJkPKPZfCkeTYeR3x4wwjvm-hmwkylb45gHdSdJ_ourjs=s176-c-k-c0x00ffffff-no-rj,0.0
UgxGSQW5z9oCwTCgzql4AaABAg,Everyone hyped about Itto and Albedo but I deadass got shocked seeing Bennett's little moment in the trailer,1 maand geleden,ᴏ ᴜ ᴛ ʟ ᴀ ᴡ_ ᴋ ɪ ɴ ɢ,UC9IV63-o5ITtmyo2ri8LCzw,0,https://yt3.ggpht.com/_-iScCeT92Nfwm6lmAbQB3WfNm7Wf-VGzVSkDObsPHm4E3ldJVMFn-b4374weGIGmqgjS6RDJw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwJXWLdFU3LtHMMp5N4AaABAg,"Marvelous Merchandise is back !! (Aka. ALICE is back to keep an eye on things, most likely Albedo 😉)",1 maand geleden,SingingGinge,UCh7uhp2sqhqAx6KB4LCPyFA,2,https://yt3.ggpht.com/ytc/AKedOLQEiVqCUGCwwDT_Dp2v6wZ_9EntVKlEVqzwVQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw_zkHhwRkSCX7At8t4AaABAg,Are the 4 stars for both Albedo and Eula different or the same?,1 maand geleden,Alfredo nm,UCxkKlSGZrHTvPYuEBGGubzw,0,https://yt3.ggpht.com/H4Op8LtqUmgARroNwTWCJnhUxWwFZFGsApVawceRx1T_rdiI57HaWkm2oTi0SF-m0pnSUb0eSA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwlL3cC2jMiW6FXJrB4AaABAg,me: SLAMING MY DESK SEEING EULA,1 maand geleden,YahBeng,UCmM28AvJ1IzlbjwHB-65zrQ,0,https://yt3.ggpht.com/OILVSazvqoH050yODgiLmPfJZfZFIKotK8D6he1sWw9-l-bSZcNW3UybwxFEwDW8D6Fmo5H-pw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJwPjjVZRp83pPKVt4AaABAg,"Albedo: We don’t know the identity of the thief yet
Sara: ITTO DID IT
Itto: Huh?",1 maand geleden,The Dark Mage,UCVDfc5JAaua9wPXSr4-pbyA,"1,5K",https://yt3.ggpht.com/ytc/AKedOLSJAHWTOfahNtANF1QAP6INdfJ2OVGEEtHk0DxQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyrYWxXoIHZ6dR9Q1x4AaABAg,Manifesting albedooooooo,1 maand geleden,kimkimon,UCtetZd5MgXyZg4VZC0nFTzg,0,https://yt3.ggpht.com/ytc/AKedOLRrOhvwydCFfWj1TqajSM8jYMi6s6Z4VOszGg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxIFV_dDrhceSoHyN54AaABAg,YESSSIRRRRRRRR,1 maand geleden,Le Tanish,UC6YskU9a2yIpevsyhpnWgXA,0,https://yt3.ggpht.com/ytc/AKedOLTsWBdd-YGiujj7rAyhHGR3jdAeDL4J-dX3jVyL4w=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz-KGtbWRAdXETObfp4AaABAg,Evil Albedo be like:,1 maand geleden,Stealthless,UCgSDoVw1IaChd8mVsT6st7A,0,https://yt3.ggpht.com/mzYUhCgLW8uX1oZfInrz9r2zE3YiA4jsEEO-fRRpZ-igUT7EZnuJjSapBM0iDkRDGx_ZyCUui2g=s176-c-k-c0x00ffffff-no-rj,0.0
UgwrHyD7Bla3kAYLlj94AaABAg,ALBEDO FINALLY TURN,1 maand geleden,Brian HM,UC7z4qn9dn2aPByJJu_uin7w,0,https://yt3.ggpht.com/ytc/AKedOLQhcTSz1ODBE6aD0oue_LEfuBHQrTGoBi95MHKx5Q=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyg482JIn0EhZEKymR4AaABAg,"I'm crying omg 😭😭😭
I want Albedo and Eula 😭😭",1 maand geleden,Phạm Duy,UCxOcJEzlvIyoUQOXVI7ExuA,0,https://yt3.ggpht.com/ytc/AKedOLSpksqGpBl4KkEKqVrwD3QWGth6w7KLylANSu8lOw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwhokizfjgzHDHidnx4AaABAg,mi worried fo Albebo🥺🥺😭😭😰😰,1 maand geleden,Alice eeg Gamer12,UCRVwc5ePLQ0Ui8GjZk5yoWA,0,https://yt3.ggpht.com/xE0pZcwfzQ2GK4UqFvGNI9n4yPH_uiGdhM3OOjPfpSiW6Ka-O5p7IsED-n3MzJPhQymGlgccftQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyvUR9wwvZGy8Ub9ud4AaABAg,SO WE’RE NOT GONNA TALK ABOUT FIGHTING ALBEDO???,1 maand geleden,Marissa Saito,UCoSonMk2lWnJr_fqJn6SXCQ,0,https://yt3.ggpht.com/ytc/AKedOLT5k_xpZ6aR29MkH68QRSgxk0LrcmeKEEw_v-e2pg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyjoSSR55ZpEwGj94J4AaABAg,literally all I care about is if the Festering Desire event is coming back,1 maand geleden,Firlow,UCnbxcvt7GVjU5-D-7MAcOTQ,0,https://yt3.ggpht.com/ytc/AKedOLThpErrOAqCYYC99qVnhTIWHYjuM4o0gV0-6uUCkA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJwPjjVZRp83pPKVt4AaABAg.9UdoX9Zi-P89Udoy8PFjPs,"https://youtu.be/QMzBKB5uErc
Finally its heree",1 maand geleden,today was a good day,UCypKy9D7CQyuuyievKYD_jg,4,https://yt3.ggpht.com/-NpjySMGEjiu0QlJ4MAazaKQvRFRLbn_zjrBteJ4d_t3zZNX_8JRcPCEGC8b8Hx3DUZxM0UR=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJwPjjVZRp83pPKVt4AaABAg.9UdoX9Zi-P89UdpJSmj23W,https://youtu.be/EEa77RlP2Wc,1 maand geleden,gelas lawas,UCgMB3dptUPXKI_t9mxHIFrA,0,https://yt3.ggpht.com/ytc/AKedOLTBQxmHdxoPlTwWyVuDxRxlwtFfqon2UGPTSO2O=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJwPjjVZRp83pPKVt4AaABAg.9UdoX9Zi-P89UdpVrD7s9V,"LEGENDS https://youtu.be/_RbDC9EPtQc
Not RickRoll 😂👆",1 maand geleden,Вrеnt Rlvеrа 🅥,UCjaa-mml_FPJKEBYuzNAaiw,1,https://yt3.ggpht.com/d5KBCp7MCtmDWJ9kXHfZZFEMoLHmhdT3FKeBo1qh-rH5AUr0GvXpuJCVdkgw9EdC-DANmwPX5w=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJwPjjVZRp83pPKVt4AaABAg.9UdoX9Zi-P89UdqD-nUND5,"3 bots 

Wow",1 maand geleden,SpaceNumber 11,UC-dvkjXuxPmJtYk6pR5BlDA,15,https://yt3.ggpht.com/ytc/AKedOLTp28x0AeeCiJCkhSjpkFK1MA8UBWplhWprXe5a2w=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJwPjjVZRp83pPKVt4AaABAg.9UdoX9Zi-P89UdqrBFTmXw,"Shogun : are you sur-

Sara : Yes i swear in the name of electro acrhon herself he did it 

Shogun : another failed date huh......",1 maand geleden,Ryan Joseph Cordero,UCJjy-RDgV9rcGVf_QznYHnQ,26,https://yt3.ggpht.com/ytc/AKedOLRVBpgkAdm6hu7gikaWzlpVK_18r9gdFBvwpxmn=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzoh0eGQmAxZwz3U0l4AaABAg,Please don’t make me fight best boi albedo 😭,1 maand geleden,HewieHew,UCCM_zKtahDL_v5JwtdEHl0w,0,https://yt3.ggpht.com/ytc/AKedOLTPAzQBHZWae1m1G6Jef4uOd33pkVQTaXhU8A7Erffe5EEhW5glCXyNLml6Js3a=s176-c-k-c0x00ffffff-no-rj,0.0
UgxvDfYkE9wMJaSQDn94AaABAg,The time has come albedo lost his control,1 maand geleden,Hanzo 352,UCRocRDHSis0nU9WdylXoDfw,0,https://yt3.ggpht.com/ytc/AKedOLRVxWI3VqiKdx9g42Brsm0Tny0EBkJGKb4kCaD8=s176-c-k-c0x00ffffff-no-rj,0.0
UgwrDvkAmN4GvWFAM2B4AaABAg,I hope you guys understand now that Itto's arm looks less buff during his burst animation because of the camera angle,1 maand geleden,Hybrid_Arrow,UCiQ7yMGW-FizF2IzZqRmTBQ,0,https://yt3.ggpht.com/igzfkSdRryB1c33wRnf_bxYAXmNh6d9qgGwRHam1rQyFN0lBGXfwX3wewYTyyYppD3wQEjy7D9I=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyp-0mOUNd4UOELhfl4AaABAg,When you see Bennett Naruto-running...,1 maand geleden,CRIDANZ,UCrjTn5UiOtDM_zYzc8s7aTw,0,https://yt3.ggpht.com/ytc/AKedOLRMNB5o_UEYHsrToBFfarDFlUa61y9M3foZJopxwA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyHFh7cfPpqkbhIIdB4AaABAg,Finally Gorou... The Wait is almost Over...,1 maand geleden,Remo,UCQRRA1QQFPam7uBaSzHDVhg,0,https://yt3.ggpht.com/424OOwGImO3WKUDPsEEE25J0oIHBQCecnhELmM-mc6KojRnhZ3PRs2WhmGTPBAbGozwGK0Hspg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxdSLO5oUeG1kkyWqh4AaABAg,YES FINALLY ALBEDO RE RUN,1 maand geleden,Kieran Davis,UC4_EI7iLi03avc6ivBx1sJw,0,https://yt3.ggpht.com/ytc/AKedOLSgvBnHqkmWlG9OqkT2rcb6g_0JKsUKgpe6-YF8=s176-c-k-c0x00ffffff-no-rj,0.0
UgwoVsH5ESDn2iVuGWJ4AaABAg,WOAH!,1 maand geleden,Weeb Crusader,UCWr6LYuvDTvDqSTTYDKqLhA,0,https://yt3.ggpht.com/ytc/AKedOLT5e8urWtxhu8MSa4uQ6EYbPEndspaU6iJfl-h5dQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwSHy0eoIHVTO-ClNh4AaABAg,I can change Albedo 🥺,1 maand geleden,Maye • 23 years ago,UCF22ZDu6dzby3tgq976YvUg,0,https://yt3.ggpht.com/ytc/AKedOLRUOJ_vJV9BQW1XRHF6iQ3K22IZ0PrLGDJptXEnC4c=s176-c-k-c0x00ffffff-no-rj,0.0
UgzQduwfBqb2UnrTfhR4AaABAg,Itto giving me persona 5 Ryuji vibes,1 maand geleden,GrincherZ,UCem4p_748vONI3UoVFTuhsQ,0,https://yt3.ggpht.com/ytc/AKedOLSO62zHp4xlJcw_16zh-_saTL_gNpozFHsTkcYT=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz8PscZkGv6T07MlCZ4AaABAg,Did he just use Cryo???!,1 maand geleden,jofer .F,UC0VOPY2APXa6gwDJmNw9m1g,0,https://yt3.ggpht.com/ytc/AKedOLRICngYdKwBjYSdAdo6DN6e5c3zPhY46jiyn29dgA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxf89p5IX5xkDEVCkF4AaABAg,Big as* annoying flying snake,1 maand geleden,Sorrymasen,UCq0Bz6mUPcaOC4OmFY2QILg,1,https://yt3.ggpht.com/ytc/AKedOLSCiNf-GQcLSXQbusobj0xfnnUQ7N3MQNo6z4c9=s176-c-k-c0x00ffffff-no-rj,0.0
UgylviJ66hYVOOE4iUB4AaABAg,Update of the Geo,1 maand geleden,huyhoang6875,UCExDtGHjBLUSX0Vjf5cF4BQ,1,https://yt3.ggpht.com/ytc/AKedOLSAKgSunzBwS8ezx8c7CN73dBm1b3Nk8paJ2NAe=s176-c-k-c0x00ffffff-no-rj,0.0
UgxVVA4ZalolBr_LMi54AaABAg,Bennet In Badass action cutscene? Yes please,1 maand geleden,S Class Weeb🤓,UCb8Zj9-ntqc15CNSNwDBI-A,0,https://yt3.ggpht.com/BK-DIErs8JigeUathP2h8o7NLjqzfvpVu7lSCQHv1GGJBVk1sSIPNKxzuiBRZV2yqXD8TAzZuw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzDtfGYnZHoXso_L814AaABAg,"Oh boy dragonspine, I can't wait to freeze my balls off again",1 maand geleden,"DE GRACIA, EDGAR LOUIS",UCPP8T04CtY6CC_5GhOgUvkw,0,https://yt3.ggpht.com/ytc/AKedOLSJOCM95zBTM89xUrvTCP05icO95DKliYwmjyt4pw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxGBoNbrWdcBEsx59Z4AaABAg,add end game content,1 maand geleden,VictoorStaHursky,UCyFm9XBqtXP97vK0Tg9LIEw,0,https://yt3.ggpht.com/ytc/AKedOLScfhCscKxTv2uOzhhZKDhE_lWkWuKbGqaap6pA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzzuLVyqXBsC8jXGPF4AaABAg,wait..... bennett as the free character for this event...?,1 maand geleden,Mr Mccargo,UCjrvRdkcUCfPNh0XKq3yRbA,0,https://yt3.ggpht.com/ytc/AKedOLR3GSe5g5BjN9f7d3auEyYbP45842UmPwN5wU-c=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx6rWlw4arDBSs6avB4AaABAg,ITTO VOICE ITTO VOICE ITTO VOICE,1 maand geleden,jwlez,UCwgh5HT2Ec8a7D8e727Fbzg,0,https://yt3.ggpht.com/aZQSg_yZ823RlP8XRDFKAfQyAWFxiez_NDbRR4xuG13tQp86i7B7ax-rPlYWxfNODEAOWc5vJg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxVhE5i580hK9p9K094AaABAg,"That was an ice element not a Geo element
This Ohta be interesting
I would say a Bowman why but then again I need a Geo Bowman to complete my Geo team
Time to save my gems again",1 maand geleden,Shadow Hawke,UCmURwYp9FQzZrwI61PfkzSw,0,https://yt3.ggpht.com/ytc/AKedOLT47xzSzFLiary7Uqk5UaaGDffXwTh4TMOaVQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyP4jSM_G8vi0_urll4AaABAg,Liben is back boysssssssssss!!!,1 maand geleden,Ayoub Laazazi,UCP-qvBm0_GBBPNY4V6ax9aA,0,https://yt3.ggpht.com/ytc/AKedOLTB_3iEs1aYvTg6OX7yaWXJL-pgI1FApv2LKi8bmA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwYed8e8ySOvHG7zV54AaABAg,after 11 months albedos rerun is finally here!,1 maand geleden,Nathanial Alvarez,UCv66npC-VMeNxZ2DPArntzA,2,https://yt3.ggpht.com/ytc/AKedOLR-X4y1NV0U4wUhwcfhqsMfWynjjLgbmmwMik3USg=s176-c-k-c0x00ffffff-no-rj,0.0
UgwYed8e8ySOvHG7zV54AaABAg.9UdoSuR14ZO9UdqN71i1j9,https://youtu.be/aFEXuvyLNB8,1 maand geleden,gelas lawas,UCgMB3dptUPXKI_t9mxHIFrA,0,https://yt3.ggpht.com/ytc/AKedOLTBQxmHdxoPlTwWyVuDxRxlwtFfqon2UGPTSO2O=s176-c-k-c0x00ffffff-no-rj,0.0
UgwF5dR-wvWSIfl2WfF4AaABAg,BENITOOOOOOO,1 maand geleden,The Violent Crow,UCom4yo1K6ThF4Eew0-TlqZg,0,https://yt3.ggpht.com/ytc/AKedOLQJrgc26foiZUGHKpV5F_ZBgKyV3BgewxiEQs_Xnw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT0dneVtRcsYmHSYR4AaABAg,"""step aside, itto's back in town!"" gosh i love him",1 maand geleden (bewerkt),Tendou's world,UCEa3E27Clq8RMZR5i0QlKrA,67,https://yt3.ggpht.com/ytc/AKedOLQgipWpLjuHELMm4C71Zv1FWYtgHkOLFpegPqN1=s176-c-k-c0x00ffffff-no-rj,0.0
UgwDhrOl85kmuOWETTF4AaABAg,benny boy's spotlight YESSS,1 maand geleden,Edible,UCb6keYtm8iIagD3nQyBFuwQ,0,https://yt3.ggpht.com/0SrZJowxsFWkbHAvf1L4mrBfIaxLgBh6jghtjLacV8aoslG1Z_yV7aGAsJA2HkpwwUaVxguKxg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx93RURubEUUwDDpPd4AaABAg,Hype!,1 maand geleden,Babyri;),UC99_SL80l4LNCl39WOxT9Jw,0,https://yt3.ggpht.com/uRO0B7eOiMGy1wNQjmMUY6O9-f9gyMTioT2Wa0fE-LZUp7yjGgiJmPNILMBF-GGjdi-_ZWoDLA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyf6OCp9HMReXITMq94AaABAg,ALBEDO GOING EVIL???? OH MY GODDDD I CANT WAIT TO PLAY OMG GMIOGMOGDOHGODHJGODG,1 maand geleden,deez nu,UChc0wWocDt6O8XcHtgdjkkQ,0,https://yt3.ggpht.com/ytc/AKedOLTbmfYR3_FkzZxf0-jTnK2A66nXTDxPALwmGLSsWO0=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwld5ABqk24ynCbVtB4AaABAg,Evil albedos 😲,1 maand geleden,Yulianto Nurdiansyah,UCdMLgGC7knx3hJOofXMczgQ,0,https://yt3.ggpht.com/ytc/AKedOLRXRhw4QUrxp0JRDDkyb78STAswO7_QbV80WW03qOk4LU2aJyHU8wvdiSS0tR-w=s176-c-k-c0x00ffffff-no-rj,0.0
UgwULGGidMNW6oU8yx94AaABAg,But why is everyone ignoring that Albedo just used freaking Cryo? Hello?,1 maand geleden,Toño,UC0lxLG-z4p5_u7ZKJEX52og,0,https://yt3.ggpht.com/ytc/AKedOLQF8IhFYfHcVBTGs-a5SE9AMNGGV4amo_sKEJWWRw=s176-c-k-c0x00ffffff-no-rj,0.0
UgypRWYdcwxgCDeeHlt4AaABAg,AAAHHH ALBEDOOOO HELL YEAH LETSGOOOOO,1 maand geleden,Gen X,UCGMnQsbRZ01hwlK_kY0t9cg,0,https://yt3.ggpht.com/ytc/AKedOLRn5H-etLVKGF_dmqPQ9S9qPVNCNzxCnJhqBZdM=s176-c-k-c0x00ffffff-no-rj,0.0
UgwRb4bqPDO63bOIkh14AaABAg,i fight when albedo says i can fight 😳,1 maand geleden,splish splash,UCY0s4d_frcXmTf1jh35mdjw,0,https://yt3.ggpht.com/ytc/AKedOLTNh7yGGUCUrchqU_b6_aZ802ofuMScl1bX7IhG=s176-c-k-c0x00ffffff-no-rj,0.0
UgxHyOgtbuOntzjdCpl4AaABAg,LIBEN i was waiting for you so long,1 maand geleden (bewerkt),Arufmani Light-bearing,UCUEvwna-7Upp-8jdoF1T3QA,0,https://yt3.ggpht.com/ytc/AKedOLTNg-TvuoQpmywyTialqKUk9QCW_mo702WDgFhiRg=s176-c-k-c0x00ffffff-no-rj,0.0
UgwfEb8pOKSojvNcWxB4AaABAg,I KNOW @dish IS GOING TO BE EXCITED ABOUT THAT BEIDOU HANGOUT EVENT POGGERS,1 maand geleden,Dheepesh SS,UCdysIvveHq4s2KGbHojAS9w,0,https://yt3.ggpht.com/ytc/AKedOLQfD5Mhc_eudNPaynzYsOf3tELA7nc5aOIBzSNeTw=s176-c-k-c0x00ffffff-no-rj,0.0
UgyaCZBSLFoDEOERqo14AaABAg,"Wallet: oh no
Computer storage: oh no
Me: oh yes",1 maand geleden,0TickPulse,UCiocskbdyxa8vT5_rNRJUcA,0,https://yt3.ggpht.com/gYPeVta-ChCCd_h4vIzSrLcdtogWjdvhq1mYxc_G6gPe2U3Wto_BCwuXGKZ2nL8ulYhp7r47PA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyLxhkIhEAzShYTzO54AaABAg,Finally rerun liben,1 maand geleden,azizgo cs,UC2LAQkW9BhTYDU98Vi64Q_w,0,https://yt3.ggpht.com/ytc/AKedOLQGn_mi5SQ-7A-V6CTXXhGdJWkz7cCtlZRPzSz-AQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz1sUpk8yangY8ylWV4AaABAg,Mi chóa quay xe gắt quá,1 maand geleden,Acc Mất,UCqX_2f6VhywFRWR-GTkgJvw,0,https://yt3.ggpht.com/ytc/AKedOLT2AzB3CXoQQcMKh01ydUJf43Q4tlRcbz04mA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxj9efdbev3NPutetB4AaABAg,2:39 epic scene y'all want,1 maand geleden (bewerkt),HonkaiGeek,UCPXJPmMnBOcR0z7s0FTpPsw,1,https://yt3.ggpht.com/xLPTNhzZPttVD5WtVPJDYi5dQVNpeOdyCBNNIjcig5bQG0zf70qzQXGOZ1DnvzpK4xNmw5nX=s176-c-k-c0x00ffffff-no-rj,0.0
UgxKybOUWhpRulMoob14AaABAg,Mais do mesmo pqp,1 maand geleden,Niaggy Novoa,UCxDNsJG92vGmIeRt2go9pRw,0,https://yt3.ggpht.com/ytc/AKedOLSo3N_1HxUuMa-h0fwQYEl4No8QaF16xGHip1cm2g=s176-c-k-c0x00ffffff-no-rj,0.0
UgyQ7WnpIlYS0KsWfN14AaABAg,Eula OST noises,1 maand geleden (bewerkt),Jonathan Gabriel Ortiz,UCQ7vIUHBtdY77pm55YZyKOA,0,https://yt3.ggpht.com/ytc/AKedOLRdJ7NL7zkJt-AnDSYC8Gig4cjAotbdxMnPXDKWQQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwmqOV3TmDbWYKWuDZ4AaABAg,"Omg god this looks so frickin awsome
Also Albedo and Goruo🥳🥳🥳🥳",1 maand geleden,Candycookie0216,UCKYjnhKXRT51oJ6sQDy08FA,0,https://yt3.ggpht.com/ytc/AKedOLT67ieqRig5cSCc_VFTNG19SUeMnpakfFn2peQ5=s176-c-k-c0x00ffffff-no-rj,0.0
UgxjaxLprD7eFyqDjbp4AaABAg,Cryo Albedo?,1 maand geleden,Veyn Genshin,UCDYlZjCHWeQqEqzWxErd75Q,1,https://yt3.ggpht.com/1vKb9DtmYLozEn_r4lpUF5LiywFq2S-_4Ar2G75iA_2IirjW_NoGICyMdiZBuieYK7yelR-tCAw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxr7t8TYuwY86FKr7R4AaABAg,ЧТО ЧЕРТ ВОЗЬМИ С АЛЬБЕДО-------,1 maand geleden,Mullner,UC9im68d1gRScmSYTfJ-UL3w,0,https://yt3.ggpht.com/ytc/AKedOLTsswDewrf_03NU-XT_jDBHmrXMlPuAqX39l3kkBw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT0dneVtRcsYmHSYR4AaABAg.9UdoSkzEJwU9UdpVFX6nIm,https://youtu.be/EEa77RlP2Wc,1 maand geleden,gelas lawas,UCgMB3dptUPXKI_t9mxHIFrA,0,https://yt3.ggpht.com/ytc/AKedOLTBQxmHdxoPlTwWyVuDxRxlwtFfqon2UGPTSO2O=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT0dneVtRcsYmHSYR4AaABAg.9UdoSkzEJwU9UdqLgnGxpX,"https://youtu.be/QMzBKB5uErc
Finally its here.",1 maand geleden,fine,UCgkdXi27v4Fz-bMQnRhLd1Q,1,https://yt3.ggpht.com/pPsis1zQ1HAS3HT19HwsynaQASDXY86luZh7dmvPbT6mLJEs8gZFoaEPVsOqClFIUwoBSzcC0g=s176-c-k-c0x00ffffff-no-rj,0.0
UgwUrmLaUALHeHYGAkF4AaABAg,"Can’t wait to use Albedo to beat up Albedo ._. 

Also ITTO STORY QUEST",1 maand geleden,Aaron Low,UCV-u5pyUGrROI0olgvAxWGA,0,https://yt3.ggpht.com/ytc/AKedOLTs6JHoGQgOX68EqcRsaECp_rgT_R9okzv_oQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx_bEbeOBWBrAEYfaB4AaABAg,Aether is obviously the real main character of this world. I really wish i didn’t choose lumine,1 maand geleden,YoSama,UC8MgmkMIuGn44KjSJu3IQyw,0,https://yt3.ggpht.com/2kSnUVn3c5FOozeV7ntlwIyDZtsEGtE5lxZKphNyVVlfZY75yVwfVArpy-9MeYoy7C7tbWPs=s176-c-k-c0x00ffffff-no-rj,0.0
UgwsfA-cjYVixlFb7Lp4AaABAg,"Everyone, don't worry! Albedo is just joining the fatui and got his cryo delusion, there's nothing more...",1 maand geleden,Nisrina a.s,UCw0HwM5OXXrBoVvLQ-cn22w,0,https://yt3.ggpht.com/ytc/AKedOLS1zIrDBDrfk4E9byfNhBmihHsge06dRwQUea9QPg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugym5P647eQxb-AiR8V4AaABAg,ALBEDO PQ VC TA ATACANDO NOIS MANO,1 maand geleden,Canal Bruna Araújo,UCCfpNkyGJhCV9uFa6T_7peQ,0,https://yt3.ggpht.com/lM5oCxJejD0soZxjYM2qQNrhzjzSG1HmI9qksOlTY8iKJBfFuoj3s0U6BVp6wkMLCIMRNYJIfg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxDrVMJVbfqBQKHmXF4AaABAg,Wow!!!,1 maand geleden,catty,UCx_DakM6OjfgOSRyqEy3C4w,0,https://yt3.ggpht.com/CBQqfMo_RSPSXmPhov9_D13ZIek6y0G06xqpcipboAAJyZXEY7yPVL9j_Rtq0E7KRJI8jfv81w=s176-c-k-c0x00ffffff-no-rj,0.0
UgzsECH_vLGY-Mi2hNF4AaABAg,IS NOONE GOING TO TALK ABOUT BENNY OMG?,1 maand geleden,Shrijeet Barua,UCJZyygR91OYR6g-ICfpg7ig,0,https://yt3.ggpht.com/ytc/AKedOLSNwBdyFooU3IX96wP1dpomCP3RknaMI_o8dw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwONxqrF-zzW5XdFgR4AaABAg,I want albedo and goruo  but my chances of getting albedo is at 20/90  and unfortunately I'm also broke right now   I want albedo so bad  I'll wait for his next banner again,1 maand geleden,clarissa peralta,UCxZaeMt72Yy80PF-bn03ZpA,0,https://yt3.ggpht.com/ytc/AKedOLR_5djmB-oZX-HvlE4909ctpIZ_Xkx-UBtEiOV9kQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxb6ln2O5q_LTAptCJ4AaABAg,Eula story quest 2?,1 maand geleden,Frog secretary of swamp,UCwUvXVMML_t2js_xh11K41w,1,https://yt3.ggpht.com/gEQQ0zu1uwGamQ_mRg9k3vAxbJejkBKBaWFGtjTOcJuZXN2kVtpk8QPFcawl146E5gOqWjuTqA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwbBRgLs8w-CJeoJKd4AaABAg,"1:45 “The transcendent and miraculous..”

Zhongli “Did someone say miraculous?”",1 maand geleden (bewerkt),Hazmatt,UCRMDxpcHu0XQNK43pVz9NaA,154,https://yt3.ggpht.com/ytc/AKedOLQ4UriU6gFNCNmxWsUFUs5NV5xQ8CZNwgqjvw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwocyYdQK2MfAU7zyN4AaABAg,AAAAAA AMBER AND BENNETE IM SKSJSNNSJAKA,1 maand geleden,JustCallMe Ray,UC42GbjqlGyE16ZVzYazTCIA,0,https://yt3.ggpht.com/9LfLmsBGSiPCZXT8J4YQohLGWGBVuZHlriCpxyLonvIieVu6jty0RsfPwi3ZkQ4KqTogLESu=s176-c-k-c0x00ffffff-no-rj,0.0
UgwUcKzyxnOm8fEhRfB4AaABAg,EULA rerun?,1 maand geleden,Draks core,UCjNu2U9joTOW1RavXsKS5bA,0,https://yt3.ggpht.com/ytc/AKedOLTlpkjlAzHwmZjs28uSKr0x0a1c3XvyQVFzWAgY=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz-V0JABmB8yDnQpyt4AaABAg,Welp time to save for itto😀😩,1 maand geleden,aj04,UCcXGiOCfO6cZzRUvoii251A,0,https://yt3.ggpht.com/ytc/AKedOLTh1_Hj4HSzLwJtfcq8SdASTc5f_AIS_3wdhlRhGg=s176-c-k-c0x00ffffff-no-rj,0.0
